,vowel,time_point,x,y,token
3346,u,46,558.9,208.26,13
3347,u,47,563.24,208.53,13
3348,u,48,567.55,209.1,13
3349,u,49,571.86,209.95,13
3350,u,50,576.14,211.0,13
3351,u,51,580.36,212.21,13
3352,u,52,584.49,213.5,13
3353,u,53,588.54,214.94,13
3354,u,54,592.55,216.71,13
3355,u,55,596.5,218.74,13
3356,u,56,600.32,220.96,13
3357,u,57,603.98,223.31,13
3358,u,58,607.46,225.78,13
3359,u,59,610.8,228.54,13
3360,u,60,614.03,231.52,13
3361,u,61,617.16,234.64,13
3362,u,62,620.21,237.81,13
3363,u,63,623.18,240.98,13
3364,u,64,626.08,244.22,13
3365,u,65,628.92,247.54,13
3366,u,66,631.7,250.92,13
3367,u,67,634.42,254.34,13
3368,u,68,637.07,257.8,13
3369,u,69,639.61,261.33,13
3370,u,70,642.07,264.94,13
3371,u,71,644.51,268.56,13
3372,u,72,646.98,272.15,13
3373,u,73,649.55,275.67,13
3374,u,74,652.19,279.15,13
3375,u,75,654.86,282.61,13
3376,u,76,657.6,286.03,13
3377,u,77,660.42,289.36,13
3378,u,78,663.33,292.57,13
3379,u,79,666.38,295.65,13
3380,u,80,669.57,298.61,13
3381,u,81,672.85,301.5,13
3382,u,82,676.17,304.35,13
3383,u,83,679.48,307.21,13
3384,u,84,682.75,310.09,13
3385,u,85,686.04,312.95,13
3386,u,86,689.33,315.81,13
3387,u,87,692.63,318.66,13
3388,u,88,695.91,321.53,13
3389,u,89,699.18,324.42,13
3390,u,90,702.45,327.31,13
3391,u,91,705.72,330.21,13
3392,u,92,708.96,333.13,13
3393,u,93,712.15,336.09,13
3394,u,94,715.29,339.11,13
3395,u,95,718.36,342.18,13
3396,u,96,721.4,345.32,13
3397,u,97,724.39,348.5,13
3398,u,98,727.33,351.72,13
3399,u,99,730.23,354.98,13
3400,u,0,457.86,309.89,14
3401,u,1,458.7,306.03,14
3402,u,2,459.63,302.19,14
3403,u,3,460.63,298.36,14
3404,u,4,461.68,294.55,14
3405,u,5,462.77,290.76,14
3406,u,6,463.91,286.99,14
3407,u,7,465.14,283.24,14
3408,u,8,466.43,279.5,14
3409,u,9,467.77,275.78,14
3410,u,10,469.13,272.07,14
3411,u,11,470.5,268.37,14
3412,u,12,471.9,264.67,14
3413,u,13,473.34,260.98,14
3414,u,14,474.84,257.31,14
3415,u,15,476.4,253.7,14
3416,u,16,478.04,250.14,14
3417,u,17,479.81,246.6,14
3418,u,18,481.7,243.09,14
3419,u,19,483.7,239.65,14
3420,u,20,485.79,236.3,14
3421,u,21,487.97,233.08,14
3422,u,22,490.31,229.9,14
3423,u,23,492.81,226.78,14
3424,u,24,495.46,223.77,14
3425,u,25,498.24,220.93,14
3426,u,26,501.11,218.31,14
3427,u,27,504.13,215.82,14
3428,u,28,507.34,213.37,14
3429,u,29,510.7,211.09,14
3430,u,30,514.18,209.11,14
3431,u,31,517.74,207.56,14
3432,u,32,521.38,206.4,14
3433,u,33,525.18,205.34,14
3434,u,34,529.08,204.42,14
3435,u,35,533.03,203.69,14
3436,u,36,536.98,203.22,14
3437,u,37,540.91,203.01,14
3438,u,38,544.87,202.96,14
3439,u,39,548.85,203.07,14
3440,u,40,552.82,203.34,14
3441,u,41,556.74,203.79,14
3442,u,42,560.59,204.47,14
3443,u,43,564.37,205.49,14
3444,u,44,568.11,206.79,14
3445,u,45,571.82,208.25,14
3446,u,46,575.5,209.76,14
3447,u,47,579.18,211.21,14
3448,u,48,582.88,212.63,14
3449,u,49,586.6,214.1,14
3450,u,50,590.27,215.64,14
3451,u,51,593.86,217.27,14
3452,u,52,597.31,219.04,14
3453,u,53,600.66,221.01,14
3454,u,54,603.94,223.25,14
3455,u,55,607.12,225.69,14
3456,u,56,610.18,228.28,14
3457,u,57,613.07,230.97,14
3458,u,58,615.78,233.75,14
3459,u,59,618.35,236.71,14
3460,u,60,620.81,239.82,14
3461,u,61,623.22,242.99,14
3462,u,62,625.63,246.16,14
3463,u,63,628.07,249.27,14
3464,u,64,630.49,252.39,14
3465,u,65,632.9,255.52,14
3466,u,66,635.31,258.65,14
3467,u,67,637.73,261.77,14
3468,u,68,640.18,264.86,14
3469,u,69,642.64,267.96,14
3470,u,70,645.11,271.06,14
3471,u,71,647.6,274.13,14
3472,u,72,650.16,277.14,14
3473,u,73,652.79,280.05,14
3474,u,74,655.52,282.88,14
3475,u,75,658.35,285.65,14
3476,u,76,661.25,288.36,14
3477,u,77,664.21,290.99,14
3478,u,78,667.22,293.54,14
3479,u,79,670.28,296.01,14
3480,u,80,673.41,298.4,14
3481,u,81,676.6,300.74,14
3482,u,82,679.82,303.04,14
3483,u,83,683.05,305.32,14
3484,u,84,686.3,307.57,14
3485,u,85,689.6,309.74,14
3486,u,86,692.93,311.88,14
3487,u,87,696.25,314.03,14
3488,u,88,699.5,316.26,14
3489,u,89,702.65,318.62,14
3490,u,90,705.72,321.09,14
3491,u,91,708.73,323.65,14
3492,u,92,711.71,326.25,14
3493,u,93,714.69,328.85,14
3494,u,94,717.69,331.42,14
3495,u,95,720.71,333.97,14
3496,u,96,723.73,336.51,14
3497,u,97,726.74,339.06,14
3498,u,98,729.76,341.61,14
3499,u,99,732.78,344.16,14
3500,u,0,425.31,340.78,15
3501,u,1,426.64,336.7,15
3502,u,2,428.04,332.65,15
3503,u,3,429.51,328.62,15
3504,u,4,431.02,324.61,15
3505,u,5,432.57,320.62,15
3506,u,6,434.16,316.65,15
3507,u,7,435.81,312.7,15
3508,u,8,437.53,308.76,15
3509,u,9,439.31,304.86,15
3510,u,10,441.16,301.0,15
3511,u,11,443.09,297.19,15
3512,u,12,445.14,293.43,15
3513,u,13,447.27,289.72,15
3514,u,14,449.45,286.02,15
3515,u,15,451.65,282.34,15
3516,u,16,453.83,278.64,15
3517,u,17,456.01,274.96,15
3518,u,18,458.21,271.29,15
3519,u,19,460.43,267.62,15
3520,u,20,462.65,263.96,15
3521,u,21,464.87,260.29,15
3522,u,22,467.04,256.57,15
3523,u,23,469.19,252.8,15
3524,u,24,471.37,249.07,15
3525,u,25,473.64,245.45,15
3526,u,26,476.06,242.02,15
3527,u,27,478.72,238.72,15
3528,u,28,481.63,235.49,15
3529,u,29,484.74,232.39,15
3530,u,30,488.02,229.54,15
3531,u,31,491.42,227.01,15
3532,u,32,494.94,224.79,15
3533,u,33,498.68,222.65,15
3534,u,34,502.6,220.67,15
3535,u,35,506.63,218.96,15
3536,u,36,510.71,217.64,15
3537,u,37,514.8,216.73,15
3538,u,38,518.99,215.93,15
3539,u,39,523.24,215.21,15
3540,u,40,527.54,214.65,15
3541,u,41,531.84,214.29,15
3542,u,42,536.11,214.19,15
3543,u,43,540.39,214.32,15
3544,u,44,544.69,214.63,15
3545,u,45,548.98,215.08,15
3546,u,46,553.23,215.65,15
3547,u,47,557.43,216.3,15
3548,u,48,561.58,217.21,15
3549,u,49,565.7,218.44,15
3550,u,50,569.78,219.88,15
3551,u,51,573.8,221.46,15
3552,u,52,577.76,223.08,15
3553,u,53,581.67,224.76,15
3554,u,54,585.57,226.62,15
3555,u,55,589.4,228.64,15
3556,u,56,593.14,230.81,15
3557,u,57,596.73,233.08,15
3558,u,58,600.19,235.48,15
3559,u,59,603.59,238.12,15
3560,u,60,606.89,240.96,15
3561,u,61,610.04,243.96,15
3562,u,62,612.96,247.1,15
3563,u,63,615.62,250.34,15
3564,u,64,618.05,253.8,15
3565,u,65,620.33,257.44,15
3566,u,66,622.54,261.16,15
3567,u,67,624.77,264.87,15
3568,u,68,627.09,268.49,15
3569,u,69,629.42,272.11,15
3570,u,70,631.74,275.75,15
3571,u,71,634.1,279.35,15
3572,u,72,636.54,282.85,15
3573,u,73,639.12,286.2,15
3574,u,74,641.88,289.43,15
3575,u,75,644.82,292.58,15
3576,u,76,647.91,295.62,15
3577,u,77,651.1,298.52,15
3578,u,78,654.37,301.27,15
3579,u,79,657.75,303.82,15
3580,u,80,661.3,306.19,15
3581,u,81,664.95,308.46,15
3582,u,82,668.62,310.73,15
3583,u,83,672.22,313.07,15
3584,u,84,675.72,315.56,15
3585,u,85,679.15,318.12,15
3586,u,86,682.55,320.72,15
3587,u,87,685.94,323.34,15
3588,u,88,689.34,325.95,15
3589,u,89,692.77,328.51,15
3590,u,90,696.24,331.04,15
3591,u,91,699.71,333.54,15
3592,u,92,703.18,336.06,15
3593,u,93,706.63,338.6,15
3594,u,94,710.02,341.2,15
3595,u,95,713.39,343.85,15
3596,u,96,716.72,346.54,15
3597,u,97,720.03,349.27,15
3598,u,98,723.31,352.02,15
3599,u,99,726.56,354.81,15
3600,u,0,449.34,326.17,16
3601,u,1,450.29,321.99,16
3602,u,2,451.28,317.81,16
3603,u,3,452.29,313.65,16
3604,u,4,453.32,309.48,16
3605,u,5,454.37,305.33,16
3606,u,6,455.43,301.18,16
3607,u,7,456.52,297.02,16
3608,u,8,457.64,292.88,16
3609,u,9,458.8,288.75,16
3610,u,10,460.01,284.64,16
3611,u,11,461.28,280.57,16
3612,u,12,462.66,276.5,16
3613,u,13,464.13,272.45,16
3614,u,14,465.7,268.44,16
3615,u,15,467.35,264.49,16
3616,u,16,469.09,260.61,16
3617,u,17,471.0,256.78,16
3618,u,18,473.08,253.0,16
3619,u,19,475.29,249.29,16
3620,u,20,477.61,245.67,16
3621,u,21,480.0,242.15,16
3622,u,22,482.52,238.71,16
3623,u,23,485.21,235.33,16
3624,u,24,488.02,232.04,16
3625,u,25,490.94,228.87,16
3626,u,26,493.93,225.85,16
3627,u,27,497.02,222.89,16
3628,u,28,500.24,219.96,16
3629,u,29,503.58,217.16,16
3630,u,30,507.05,214.58,16
3631,u,31,510.62,212.33,16
3632,u,32,514.33,210.38,16
3633,u,33,518.21,208.54,16
3634,u,34,522.23,206.86,16
3635,u,35,526.33,205.4,16
3636,u,36,530.47,204.22,16
3637,u,37,534.61,203.33,16
3638,u,38,538.82,202.5,16
3639,u,39,543.08,201.76,16
3640,u,40,547.36,201.18,16
3641,u,41,551.64,200.83,16
3642,u,42,555.9,200.78,16
3643,u,43,560.17,201.08,16
3644,u,44,564.46,201.67,16
3645,u,45,568.72,202.47,16
3646,u,46,572.93,203.39,16
3647,u,47,577.05,204.36,16
3648,u,48,581.13,205.57,16
3649,u,49,585.19,207.13,16
3650,u,50,589.17,208.96,16
3651,u,51,593.01,210.98,16
3652,u,52,596.66,213.11,16
3653,u,53,600.13,215.43,16
3654,u,54,603.52,218.1,16
3655,u,55,606.77,221.04,16
3656,u,56,609.83,224.16,16
3657,u,57,612.67,227.38,16
3658,u,58,615.26,230.68,16
3659,u,59,617.67,234.18,16
3660,u,60,619.97,237.82,16
3661,u,61,622.2,241.54,16
3662,u,62,624.42,245.26,16
3663,u,63,626.64,248.93,16
3664,u,64,628.8,252.64,16
3665,u,65,630.92,256.38,16
3666,u,66,633.06,260.1,16
3667,u,67,635.29,263.76,16
3668,u,68,637.64,267.31,16
3669,u,69,640.14,270.78,16
3670,u,70,642.76,274.19,16
3671,u,71,645.46,277.54,16
3672,u,72,648.23,280.82,16
3673,u,73,651.03,284.06,16
3674,u,74,653.88,287.25,16
3675,u,75,656.79,290.42,16
3676,u,76,659.77,293.53,16
3677,u,77,662.82,296.55,16
3678,u,78,665.95,299.46,16
3679,u,79,669.18,302.23,16
3680,u,80,672.53,304.89,16
3681,u,81,675.96,307.48,16
3682,u,82,679.41,310.05,16
3683,u,83,682.84,312.64,16
3684,u,84,686.23,315.27,16
3685,u,85,689.6,317.91,16
3686,u,86,692.98,320.55,16
3687,u,87,696.35,323.2,16
3688,u,88,699.71,325.86,16
3689,u,89,703.07,328.53,16
3690,u,90,706.42,331.2,16
3691,u,91,709.77,333.88,16
3692,u,92,713.11,336.57,16
3693,u,93,716.44,339.27,16
3694,u,94,719.75,341.99,16
3695,u,95,723.05,344.72,16
3696,u,96,726.33,347.47,16
3697,u,97,729.61,350.24,16
3698,u,98,732.87,353.02,16
3699,u,99,736.13,355.81,16
3700,u,0,450.34,318.67,17
3701,u,1,451.49,314.83,17
3702,u,2,452.72,311.01,17
3703,u,3,454.04,307.22,17
3704,u,4,455.41,303.46,17
3705,u,5,456.84,299.72,17
3706,u,6,458.32,296.01,17
3707,u,7,459.91,292.34,17
3708,u,8,461.57,288.68,17
3709,u,9,463.27,285.05,17
3710,u,10,465.0,281.44,17
3711,u,11,466.73,277.82,17
3712,u,12,468.47,274.19,17
3713,u,13,470.25,270.57,17
3714,u,14,472.1,267.0,17
3715,u,15,474.04,263.52,17
3716,u,16,476.12,260.17,17
3717,u,17,478.39,256.89,17
3718,u,18,480.83,253.68,17
3719,u,19,483.41,250.56,17
3720,u,20,486.07,247.53,17
3721,u,21,488.78,244.63,17
3722,u,22,491.58,241.77,17
3723,u,23,494.49,238.98,17
3724,u,24,497.52,236.28,17
3725,u,25,500.63,233.73,17
3726,u,26,503.82,231.38,17
3727,u,27,507.11,229.13,17
3728,u,28,510.52,226.91,17
3729,u,29,514.04,224.83,17
3730,u,30,517.65,223.01,17
3731,u,31,521.32,221.55,17
3732,u,32,525.06,220.44,17
3733,u,33,528.92,219.45,17
3734,u,34,532.86,218.56,17
3735,u,35,536.84,217.79,17
3736,u,36,540.83,217.15,17
3737,u,37,544.79,216.61,17
3738,u,38,548.76,216.1,17
3739,u,39,552.76,215.62,17
3740,u,40,556.75,215.23,17
3741,u,41,560.75,214.96,17
3742,u,42,564.73,214.87,17
3743,u,43,568.73,215.07,17
3744,u,44,572.75,215.55,17
3745,u,45,576.74,216.22,17
3746,u,46,580.68,217.0,17
3747,u,47,584.55,217.81,17
3748,u,48,588.38,218.87,17
3749,u,49,592.17,220.26,17
3750,u,50,595.9,221.9,17
3751,u,51,599.54,223.7,17
3752,u,52,603.04,225.57,17
3753,u,53,606.47,227.54,17
3754,u,54,609.85,229.78,17
3755,u,55,613.14,232.24,17
3756,u,56,616.23,234.88,17
3757,u,57,619.06,237.66,17
3758,u,58,621.59,240.59,17
3759,u,59,623.91,243.8,17
3760,u,60,626.1,247.19,17
3761,u,61,628.22,250.66,17
3762,u,62,630.34,254.13,17
3763,u,63,632.5,257.52,17
3764,u,64,634.62,260.91,17
3765,u,65,636.73,264.33,17
3766,u,66,638.85,267.73,17
3767,u,67,641.02,271.09,17
3768,u,68,643.26,274.4,17
3769,u,69,645.58,277.67,17
3770,u,70,647.95,280.91,17
3771,u,71,650.39,284.11,17
3772,u,72,652.9,287.24,17
3773,u,73,655.48,290.27,17
3774,u,74,658.15,293.22,17
3775,u,75,660.93,296.11,17
3776,u,76,663.8,298.94,17
3777,u,77,666.73,301.7,17
3778,u,78,669.7,304.38,17
3779,u,79,672.73,306.96,17
3780,u,80,675.86,309.46,17
3781,u,81,679.04,311.9,17
3782,u,82,682.24,314.33,17
3783,u,83,685.4,316.8,17
3784,u,84,688.51,319.33,17
3785,u,85,691.6,321.88,17
3786,u,86,694.68,324.44,17
3787,u,87,697.73,327.04,17
3788,u,88,700.76,329.66,17
3789,u,89,703.75,332.31,17
3790,u,90,706.72,335.0,17
3791,u,91,709.67,337.71,17
3792,u,92,712.59,340.47,17
3793,u,93,715.46,343.25,17
3794,u,94,718.29,346.08,17
3795,u,95,721.08,348.95,17
3796,u,96,723.83,351.86,17
3797,u,97,726.55,354.81,17
3798,u,98,729.23,357.79,17
3799,u,99,731.86,360.81,17
3800,u,0,431.83,331.72,18
3801,u,1,433.73,327.96,18
3802,u,2,435.63,324.21,18
3803,u,3,437.54,320.45,18
3804,u,4,439.45,316.7,18
3805,u,5,441.37,312.96,18
3806,u,6,443.29,309.21,18
3807,u,7,445.19,305.45,18
3808,u,8,447.11,301.7,18
3809,u,9,449.04,297.96,18
3810,u,10,451.02,294.25,18
3811,u,11,453.07,290.57,18
3812,u,12,455.18,286.94,18
3813,u,13,457.34,283.32,18
3814,u,14,459.51,279.71,18
3815,u,15,461.68,276.1,18
3816,u,16,463.81,272.47,18
3817,u,17,465.9,268.82,18
3818,u,18,467.99,265.15,18
3819,u,19,470.07,261.49,18
3820,u,20,472.19,257.86,18
3821,u,21,474.34,254.25,18
3822,u,22,476.51,250.61,18
3823,u,23,478.69,246.95,18
3824,u,24,480.94,243.35,18
3825,u,25,483.28,239.86,18
3826,u,26,485.77,236.56,18
3827,u,27,488.47,233.38,18
3828,u,28,491.4,230.25,18
3829,u,29,494.53,227.28,18
3830,u,30,497.82,224.55,18
3831,u,31,501.22,222.19,18
3832,u,32,504.76,220.15,18
3833,u,33,508.51,218.21,18
3834,u,34,512.44,216.43,18
3835,u,35,516.46,214.92,18
3836,u,36,520.53,213.76,18
3837,u,37,524.59,212.99,18
3838,u,38,528.72,212.3,18
3839,u,39,532.92,211.68,18
3840,u,40,537.14,211.21,18
3841,u,41,541.36,210.91,18
3842,u,42,545.56,210.85,18
3843,u,43,549.78,211.02,18
3844,u,44,554.01,211.4,18
3845,u,45,558.22,211.92,18
3846,u,46,562.38,212.56,18
3847,u,47,566.47,213.27,18
3848,u,48,570.51,214.28,18
3849,u,49,574.52,215.68,18
3850,u,50,578.46,217.36,18
3851,u,51,582.3,219.22,18
3852,u,52,586.02,221.16,18
3853,u,53,589.61,223.23,18
3854,u,54,593.11,225.57,18
3855,u,55,596.52,228.13,18
3856,u,56,599.82,230.82,18
3857,u,57,603.02,233.57,18
3858,u,58,606.12,236.36,18
3859,u,59,609.15,239.28,18
3860,u,60,612.1,242.32,18
3861,u,61,614.95,245.46,18
3862,u,62,617.69,248.67,18
3863,u,63,620.28,251.96,18
3864,u,64,622.64,255.44,18
3865,u,65,624.86,259.05,18
3866,u,66,627.08,262.65,18
3867,u,67,629.42,266.15,18
3868,u,68,632.01,269.43,18
3869,u,69,634.82,272.54,18
3870,u,70,637.77,275.54,18
3871,u,71,640.82,278.47,18
3872,u,72,643.9,281.37,18
3873,u,73,646.97,284.26,18
3874,u,74,650.01,287.18,18
3875,u,75,653.06,290.09,18
3876,u,76,656.14,292.98,18
3877,u,77,659.27,295.79,18
3878,u,78,662.48,298.5,18
3879,u,79,665.77,301.09,18
3880,u,80,669.16,303.58,18
3881,u,81,672.61,306.0,18
3882,u,82,676.09,308.39,18
3883,u,83,679.58,310.76,18
3884,u,84,683.06,313.13,18
3885,u,85,686.57,315.46,18
3886,u,86,690.09,317.76,18
3887,u,87,693.61,320.07,18
3888,u,88,697.11,322.42,18
3889,u,89,700.55,324.83,18
3890,u,90,703.97,327.29,18
3891,u,91,707.37,329.78,18
3892,u,92,710.74,332.3,18
3893,u,93,714.08,334.86,18
3894,u,94,717.39,337.46,18
3895,u,95,720.67,340.09,18
3896,u,96,723.93,342.76,18
3897,u,97,727.16,345.47,18
3898,u,98,730.35,348.21,18
3899,u,99,733.52,350.98,18
3900,u,0,447.34,333.68,19
3901,u,1,448.7,329.77,19
3902,u,2,450.06,325.85,19
3903,u,3,451.4,321.94,19
3904,u,4,452.74,318.02,19
3905,u,5,454.07,314.09,19
3906,u,6,455.39,310.17,19
3907,u,7,456.72,306.25,19
3908,u,8,458.05,302.32,19
3909,u,9,459.35,298.39,19
3910,u,10,460.61,294.44,19
3911,u,11,461.82,290.48,19
3912,u,12,462.96,286.5,19
3913,u,13,464.06,282.5,19
3914,u,14,465.16,278.51,19
3915,u,15,466.29,274.52,19
3916,u,16,467.47,270.56,19
3917,u,17,468.69,266.59,19
3918,u,18,469.95,262.62,19
3919,u,19,471.27,258.68,19
3920,u,20,472.66,254.78,19
3921,u,21,474.13,250.96,19
3922,u,22,475.78,247.17,19
3923,u,23,477.61,243.41,19
3924,u,24,479.6,239.71,19
3925,u,25,481.72,236.13,19
3926,u,26,483.93,232.69,19
3927,u,27,486.31,229.36,19
3928,u,28,488.92,226.08,19
3929,u,29,491.74,222.92,19
3930,u,30,494.71,219.95,19
3931,u,31,497.79,217.25,19
3932,u,32,501.0,214.8,19
3933,u,33,504.43,212.44,19
3934,u,34,508.04,210.22,19
3935,u,35,511.76,208.23,19
3936,u,36,515.54,206.54,19
3937,u,37,519.36,205.17,19
3938,u,38,523.28,203.88,19
3939,u,39,527.29,202.68,19
3940,u,40,531.36,201.66,19
3941,u,41,535.45,200.86,19
3942,u,42,539.53,200.34,19
3943,u,43,543.65,199.96,19
3944,u,44,547.8,199.69,19
3945,u,45,551.97,199.54,19
3946,u,46,556.12,199.52,19
3947,u,47,560.24,199.66,19
3948,u,48,564.36,200.06,19
3949,u,49,568.49,200.72,19
3950,u,50,572.59,201.6,19
3951,u,51,576.62,202.61,19
3952,u,52,580.57,203.72,19
3953,u,53,584.42,205.02,19
3954,u,54,588.22,206.7,19
3955,u,55,591.95,208.64,19
3956,u,56,595.59,210.75,19
3957,u,57,599.12,212.93,19
3958,u,58,602.56,215.16,19
3959,u,59,605.94,217.57,19
3960,u,60,609.25,220.14,19
3961,u,61,612.44,222.85,19
3962,u,62,615.48,225.66,19
3963,u,63,618.36,228.55,19
3964,u,64,621.13,231.6,19
3965,u,65,623.81,234.79,19
3966,u,66,626.37,238.1,19
3967,u,67,628.83,241.47,19
3968,u,68,631.16,244.87,19
3969,u,69,633.29,248.41,19
3970,u,70,635.28,252.05,19
3971,u,71,637.24,255.72,19
3972,u,72,639.27,259.35,19
3973,u,73,641.47,262.84,19
3974,u,74,643.87,266.2,19
3975,u,75,646.38,269.5,19
3976,u,76,648.97,272.74,19
3977,u,77,651.62,275.94,19
3978,u,78,654.29,279.11,19
3979,u,79,656.97,282.26,19
3980,u,80,659.69,285.38,19
3981,u,81,662.45,288.47,19
3982,u,82,665.25,291.53,19
3983,u,83,668.07,294.57,19
3984,u,84,670.9,297.59,19
3985,u,85,673.76,300.59,19
3986,u,86,676.64,303.57,19
3987,u,87,679.56,306.52,19
3988,u,88,682.52,309.41,19
3989,u,89,685.54,312.23,19
3990,u,90,688.62,314.99,19
3991,u,91,691.76,317.69,19
3992,u,92,694.93,320.37,19
3993,u,93,698.11,323.03,19
3994,u,94,701.28,325.7,19
3995,u,95,704.45,328.36,19
3996,u,96,707.63,331.01,19
3997,u,97,710.82,333.65,19
3998,u,98,714.02,336.28,19
3999,u,99,717.23,338.9,19
4000,y,0,490.41,349.59,0
4001,y,1,492.35,346.02,0
4002,y,2,494.27,342.45,0
4003,y,3,496.17,338.86,0
4004,y,4,498.04,335.25,0
4005,y,5,499.89,331.64,0
4006,y,6,501.72,328.02,0
4007,y,7,503.55,324.39,0
4008,y,8,505.36,320.75,0
4009,y,9,507.12,317.09,0
4010,y,10,508.8,313.4,0
4011,y,11,510.39,309.68,0
4012,y,12,511.91,305.92,0
4013,y,13,513.37,302.13,0
4014,y,14,514.78,298.32,0
4015,y,15,516.15,294.49,0
4016,y,16,517.49,290.66,0
4017,y,17,518.71,286.78,0
4018,y,18,519.86,282.87,0
4019,y,19,521.01,278.97,0
4020,y,20,522.24,275.1,0
4021,y,21,523.62,271.32,0
4022,y,22,525.18,267.58,0
4023,y,23,526.89,263.89,0
4024,y,24,528.72,260.24,0
4025,y,25,530.63,256.64,0
4026,y,26,532.59,253.1,0
4027,y,27,534.6,249.59,0
4028,y,28,536.73,246.08,0
4029,y,29,538.96,242.64,0
4030,y,30,541.32,239.3,0
4031,y,31,543.79,236.14,0
4032,y,32,546.41,233.14,0
4033,y,33,549.26,230.23,0
4034,y,34,552.28,227.43,0
4035,y,35,555.43,224.78,0
4036,y,36,558.67,222.33,0
4037,y,37,561.96,220.06,0
4038,y,38,565.38,217.83,0
4039,y,39,568.92,215.7,0
4040,y,40,572.56,213.76,0
4041,y,41,576.26,212.11,0
4042,y,42,580.03,210.82,0
4043,y,43,583.9,209.64,0
4044,y,44,587.86,208.56,0
4045,y,45,591.89,207.66,0
4046,y,46,595.93,207.05,0
4047,y,47,599.95,206.81,0
4048,y,48,603.98,206.9,0
4049,y,49,608.04,207.22,0
4050,y,50,612.1,207.72,0
4051,y,51,616.14,208.35,0
4052,y,52,620.13,209.07,0
4053,y,53,624.08,209.93,0
4054,y,54,628.0,211.03,0
4055,y,55,631.9,212.3,0
4056,y,56,635.73,213.7,0
4057,y,57,639.5,215.19,0
4058,y,58,643.19,216.76,0
4059,y,59,646.84,218.55,0
4060,y,60,650.43,220.54,0
4061,y,61,653.94,222.66,0
4062,y,62,657.34,224.9,0
4063,y,63,660.6,227.21,0
4064,y,64,663.78,229.71,0
4065,y,65,666.87,232.38,0
4066,y,66,669.87,235.18,0
4067,y,67,672.75,238.07,0
4068,y,68,675.52,241.01,0
4069,y,69,678.15,244.06,0
4070,y,70,680.7,247.22,0
4071,y,71,683.18,250.45,0
4072,y,72,685.65,253.7,0
4073,y,73,688.14,256.92,0
4074,y,74,690.63,260.12,0
4075,y,75,693.1,263.35,0
4076,y,76,695.56,266.57,0
4077,y,77,698.03,269.79,0
4078,y,78,700.52,273.0,0
4079,y,79,703.02,276.2,0
4080,y,80,705.52,279.41,0
4081,y,81,708.03,282.6,0
4082,y,82,710.58,285.76,0
4083,y,83,713.2,288.85,0
4084,y,84,715.92,291.85,0
4085,y,85,718.76,294.74,0
4086,y,86,721.68,297.57,0
4087,y,87,724.61,300.39,0
4088,y,88,727.49,303.26,0
4089,y,89,730.28,306.21,0
4090,y,90,733.01,309.21,0
4091,y,91,735.71,312.24,0
4092,y,92,738.38,315.3,0
4093,y,93,741.02,318.39,0
4094,y,94,743.63,321.49,0
4095,y,95,746.23,324.61,0
4096,y,96,748.79,327.75,0
4097,y,97,751.34,330.92,0
4098,y,98,753.86,334.1,0
4099,y,99,756.34,337.31,0
4100,y,0,485.41,334.04,1
4101,y,1,485.65,330.25,1
4102,y,2,486.01,326.47,1
4103,y,3,486.45,322.7,1
4104,y,4,486.94,318.94,1
4105,y,5,487.43,315.19,1
4106,y,6,487.96,311.43,1
4107,y,7,488.59,307.67,1
4108,y,8,489.31,303.93,1
4109,y,9,490.12,300.21,1
4110,y,10,491.01,296.54,1
4111,y,11,492.0,292.94,1
4112,y,12,493.26,289.37,1
4113,y,13,494.74,285.84,1
4114,y,14,496.38,282.37,1
4115,y,15,498.1,278.97,1
4116,y,16,499.86,275.66,1
4117,y,17,501.78,272.4,1
4118,y,18,503.85,269.2,1
4119,y,19,506.05,266.07,1
4120,y,20,508.33,263.02,1
4121,y,21,510.67,260.06,1
4122,y,22,513.11,257.18,1
4123,y,23,515.66,254.38,1
4124,y,24,518.3,251.63,1
4125,y,25,520.98,248.92,1
4126,y,26,523.67,246.25,1
4127,y,27,526.37,243.59,1
4128,y,28,529.11,240.97,1
4129,y,29,531.88,238.37,1
4130,y,30,534.69,235.82,1
4131,y,31,537.52,233.3,1
4132,y,32,540.36,230.79,1
4133,y,33,543.22,228.26,1
4134,y,34,546.12,225.77,1
4135,y,35,549.07,223.38,1
4136,y,36,552.1,221.14,1
4137,y,37,555.23,219.06,1
4138,y,38,558.47,217.04,1
4139,y,39,561.8,215.11,1
4140,y,40,565.21,213.36,1
4141,y,41,568.69,211.86,1
4142,y,42,572.22,210.68,1
4143,y,43,575.83,209.6,1
4144,y,44,579.53,208.61,1
4145,y,45,583.28,207.77,1
4146,y,46,587.05,207.17,1
4147,y,47,590.81,206.86,1
4148,y,48,594.58,206.78,1
4149,y,49,598.38,206.84,1
4150,y,50,602.19,207.03,1
4151,y,51,605.99,207.33,1
4152,y,52,609.76,207.7,1
4153,y,53,613.51,208.2,1
4154,y,54,617.28,208.91,1
4155,y,55,621.02,209.79,1
4156,y,56,624.69,210.83,1
4157,y,57,628.26,212.0,1
4158,y,58,631.69,213.35,1
4159,y,59,635.02,215.09,1
4160,y,60,638.27,217.1,1
4161,y,61,641.45,219.28,1
4162,y,62,644.59,221.51,1
4163,y,63,647.7,223.68,1
4164,y,64,650.75,225.92,1
4165,y,65,653.76,228.23,1
4166,y,66,656.74,230.58,1
4167,y,67,659.72,232.94,1
